cod_departamento;cod_municipio;cod_postal;limite
68;705;681037;Mpio. Tona Y Silos-V√Ça Piedecuesta-Guaca-Municipio Guaca-Mpio. Piedecuesta
68;705;681038;V√Ça Piedecuesta-Guaca-Municipio Piedecuesta-Municipio Guaca-Mpio. Piedecuesta
68;318;681047;Municipio Silos-Municipio San Andres-Municipio Cerrito-V√Ça S. Andr.-S. Barb. Y M. S. Bar.
68;318;681048;Municipio Santa Barbara-Mpio. San Andres Y Cepit√Å-V√Ça San Andres-Santa Barbara-Municipio Piedecuesta
68;162;681501;Limite Urbano-Cl 10 Sur-Kr 8A-Kr 1
68;162;681507;Municipio Chitag√Å-Municipio Concepci√Ìn-Via Servit√Å-Cerrito-Presidente-M. Guaca Y San Andres
68;162;681508;Municipio Chitag√Å-R√Ço (Permanente)-Municipio Chitag√Å-Via Cerrito - Presidente
68;162;681509;R√Ço (Permanente)-Municipio Concepci√Ìn-M. Concepci√Ìn Y Chitag√Å-Via Servit√Å-Cerrito-Presidente
68;207;681511;Cl 18-Cl 0-Kr 1-Kr 7
68;207;681517;Municipio Chitag√Å-Municipio Carcas√Ç-Mpio. Cubara Y Chiscas-Via Cerrito-Mpio. Carcas√Ç
68;207;681518;Municipio Cerrito-Mpio. Enciso Y Carcas√Ç-Via Cerrito-Mpio. Carcas√Ç-Via Malaga - Cerrito
68;207;681519;Municipio Cerrito-Municipio Malaga-Via Malaga - Cerrito-Municipio San Andres
68;152;681521;Cl 6-Cl 1-Kr 1-Limite Urbano
68;152;681527;Municipio Concepci√Ìn-Municipio San Miguel-Via Cerrito-R√Ço (Permanente)-M. Concepci√Ìn Y Enciso
68;152;681528;Municipio Concepci√Ìn-R√Ço (Permanente)-R√Ço (Permanente)-Via Cerrito-R√Ço (Permanente)
68;152;681529;R√Ço (Permanente)-M. Macaravita Y Chiscas-Municipio Chiscas-Municipio San Miguel
68;425;681531;Kr 1-Kr 6-Limite Urbano-Cl 7
68;425;681537;Municipio San Miguel-Mpio. San Mateo Y Boavita-R√Ço (Permanente)-Municipio Capitanejo
68;425;681538;Municipio Carcas√Ç-Mpio. San Mateo Y Guacamayas-Municipio Chiscas-R√Ço (Permanente)
68;147;681541;Cl 12-Cl 10 Sur-Kr 1-Limite Urbano
68;147;681547;M. Enciso Y San Jose De Miranda-R√Ço (Permanente)-Municipio San Miguel-Municipio Covarachia
68;147;681548;R√Ço (Permanente)-M. Boavita Y Macaravita-M. San Miguel Y Macaravita-M. Covarachia Y Tipacoque
68;686;681551;Cl 6-Cl 2-Limite Urbano-Limite Urbano
68;686;681557;Mpio. Enciso Y Carcasi-Mpio. Macaravita-M. Carcasi Y Macaravita-Mpio. Capitanejo
68;266;681561;Cl 8-Cl 1-Kr 1-Kr 8
68;266;681567;Municipio Concepci√Ìn-Municipi Capitanejo-M. Carcasi Y San Miguel-M. Malaga Y San J. De Miranda
68;669;682001;Al Trapiche-Limite Urbano-Kr 1A-Tv 7
68;669;682007;Municipio Guaca-R√Ço (Permanente)-Municipio Cerrito-V√Ça Guaca - Pangote
68;669;682008;R√Ço (Permanente)-Municipio Molagavita-M. Malaga Y Cocepci√Ìn-R√Ço (Permanente) Y M. Cepit√Å
68;669;682009;Municipio Guaca-R√Ço (Permanente)-V√Ça Guaca - Pangote-Municipio Cepit√Å
68;432;682011;Cl 27-Cl 0-Kr 3-Kr 14
68;432;682017;Municipio Concepci√Ìn-Mpio. San Jose De Miranda-V√Ça Concep.-San Jose De Miranda-M. San Andres Y Molagavita
68;432;682018;V√Ça Malaga - Concepci√Ìn-Mpio. San Jose De Miranda-Mpio. Concepci√Ìn Y Enciso-Lim. Urb. Y M. San Jose De Miran.
68;684;682021;Dg 7A-Cl 1-Kr 0-Kr 7
68;684;682027;Municipio Malaga-Mpio. Covarachia Y Capitanejo-Municipio Enciso-Municipio Molagavita
68;468;682031;Cl 1-Cl 8-Kr 1-Kr 7
68;468;682037;Municipio San Andres-R√Ço (Permanente)-R√Ço (Permanente)-Mpio. Curit√Ç Y Mogotes
68;468;682038;R√Ço (Permanente)-Municipio Covarachia-M. Malaga Y San Jose De Miranda-Mpio. Mogotes Y San Joaqu√Çn
68;229;682041;Limite Urbano-Cl 2-Kr 1-Limite Urbano
68;229;682047;Mpio. Jordan Y Aratoca-Municipio San Gil-Via San Gil-Aratoca Y R√Ço (Perma.)-Municipio Villanueva
68;229;682048;Mpio. Aratoca Y Cepit√Å-Mpio. Mogotes Y San Gil-Municipio Molagavita-Via San Gil-Aratoca Y R√Ço (Perma.)
68;051;682051;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
68;051;682057;Municipio Los Santos-Municipio Curit√Ç-Via Curit√Ç - Piedecuesta-Mpio. Los Santos Y Jord√Ån
68;051;682058;Municipio Piedecuesta-Municipio Curit√Ç-Mpio. Cepit√Å Y Curit√Å-Via Curit√Ç - Piedecuesta
68;160;682061;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
68;160;682067;M. Piedecuesta Y Guaca-M. Curiti Y San Andres-Mpio. San Andres-Municipio Aratoca
68;464;682501;Cl 9A-Cl 1-Kr 1-Kr 14
68;464;682507;M. Curit√Ç Y Molagavita-R√Ço (Permanente) Y Lim. Urb.-Municipio San Joaqu√Çn-Municipio Curit√Ç
68;464;682508;R√Ço (Permanente) Y Lim. Urb.-R√Ço Guare-Municipio San Joaqu√Çn-M. San Gil Y Valle De San Jose
68;464;682509;R√Ço Guare-Mpio. Charala Y Coromoro-Municipio San Joaqu√Çn-Mpio. Valle De San Jose
68;682;682511;Tv 6A-Limite Urbano-Cl 10-Limite Urbano
68;682;682517;Mpio. Mogotes Y Molagavita-Municipio Onzaga-Municipio Onzaga-Municipio Mogotes
68;502;682519;M. Molagavita Y Covarachia-R√Ço Chicamo. Y Alto De Paramito-M. Covarachia Y Tipacoque-M. San Joaqu√Çn Y R√Ço Onzaga
68;502;682521;Limite Urbano-Limite Urbano-Kr 1 Bis-Limite Urbano
68;502;682527;R√Ço Chicamo. Y Alto De Paramito-Mpio. Susac√Ìn Y R√Ço Onzaga-R√Ço Chicamo. Y Mpio. Soat√Å-R√Ço Onzaga
68;502;682528;R√Ço Susa Y (Permanente)-M. Tutaz√Å Y Susac√Ìn-R√Ço Onzaga-Municipio Coromoro
68;502;682529;Municipio San Joaqu√Çn-R√Ço Susa Y (Permanente)-R√Ço Onzaga-Municipio Coromoro
68;217;682531;Cl 9-Limite Urbano-Kr 3-Limite Urbano
68;217;682537;Mpio. Mogotes Y Charala-R√Ço Guachavita-Mpio. Onzaga Y R√Ço (Permanen.)-Mpio. Charala
68;217;682538;R√Ço Guachavita-Municipio Tutaz√Å-Municipio Onzaga-R√Ço Ture Y R√Ço (Permanente)
68;217;682539;R√Ço Guachavita-Municipio Encino-R√Ço Ture Y R√Ço (Permanente)-Municipio Charala
68;264;682541;Cl 7-Limite Urbano-Limite Urbano-Kr 5
68;264;682547;Municipio Coromoro-R√Ço Guacha-Municipio Belen-Municipio Charala
68;264;682548;R√Ço Guacha-M. Chara.- Duita. Y Sta. R. De V.-Mpio. Cerinza Y Belen-R√Ço La Rusia
68;264;682549;R√Ço Guacha-Municipio Charala-R√Ço Guacha Y La Rusia-Municipio Charala
68;167;682551;Limite Urbano-Cl 14-Limite Urbano-Limite Urbano
68;167;682557;Municipio Mogotes-R√Ço Guacha-M. Coromoro Y Encino-M. Ocamonte Y R√Ço Guacha
68;167;682558;R√Ço Guacha Y Via Oiba-Encino-Municipio Duitama-Municipio Encino-M. Oiba- Suaita- Gambita Y Paipa
68;167;682559;Mpio. Paramo Y Confines-R√Ço Guacha Y Via Oiba-Encino-M. Ocamonte Y R√Ço Guacha-Municipio Oiba
68;498;682561;Limite Urbano-Limite Urbano-Kr 1-Kr 6A
68;498;682567;Q/Da. Moraria Y M. Valle De S. J.-Municipio Charala-Municipio Charala-Municipio Charala
68;498;682568;Mpio. Valle De San Jose-Quebrada Moraria-Quebrada Moraria-Municipio Paramo Y Charala
68;855;682571;Cl 8-Cl 1-Limite Urbano-Limite Urbano
68;855;682577;Municipio Paramo-Municipio Ocamonte-R√Ço (Permanente)-Municipio Paramo
68;855;682578;Municipio San Gil-Municipio Ocamonte-Municipio Mogotes-R√Ço (Permanente)
68;176;683001;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
68;176;683007;Municipio Simacota-M. Contrataci√Ìn Y Guadalupe-M. Guapot√Å Y Pal. Del Socorro-M. Contrata. Y Sta. Elena Del Op.
68;322;683011;Cl 1-Cl 6A-Kr 6-Limite Urbano
68;322;683017;M. Palm. Del Soco. Y Chima-Mpio. Oiba Y Guadalupe-Mpio. Oiba Y Confines-Mpio. Chima Y Guadalupe
68;500;683019;Mpio. Guapot√Å Y Confines-R√Ço Oibita Y Q/Da. Guayana-Q/Da. Guayana Y Mpio. Confines-R√Ço Oibita Y Mpio. Guapot√Å
68;500;683021;Cl 15-Cl 2-Kr 3-Kr 10B
68;500;683027;Mpio. Confines Y Charala-V√Ça Oiba - Encino-Municipio Charala-Quebrada Guayana
68;500;683028;V√Ça Oiba - Encino-Municipio Suaita-Municipio Charala-R√Ço Oibita Y Q/Da. Guayana
68;500;683029;R√Ço Oibita-Municipio Suaita-R√Ço Oibita-Mpio. Guadalupe Y Suaita
68;298;683031;C L 6-Cl 2-Limite Urbano-Kr 11
68;298;683037;R√Ço Piescuestano-R√Ço El Valle Y R√Ço (Permanente)-Mpio. Paipa Y Sotaquir√Å-Municipio Chitaraque
68;298;683038;Mpio. Suait√Å Y Charala-R√Ço Piescuestano-Municipio Paipa-M. Suait√Å Y Q/Da. Quindio
68;298;683039;Mpio. Chitaraque Y R√Ço El Valle-Municipio Arcabuco-Mpio. Sotaquir√Å Y Combita-Mpio. Moniquira Y Tog√Úi
68;770;683041;Dg 7-Cl 1-Limite Urbano-Limite Urbano
68;770;683047;Quebrada La Vega-Mpio. Santana Y Chitaraque-R√Ço Yepo-Municipio San Benito
68;770;683048;Mpio. Guadalupe Y Oiba-Quebrada La Vega-V√Ça Chitaraque-Oiba-Municipio Guadalupe
68;770;683049;Municipio Oiba-Municipio Gambita-Municipio Charala-R√Ço Yepo Y V√Ça Chitaraque-Oiba
68;320;683051;Limite Urbano-Limite Urbano-Kr 2-Kr 8
68;320;683057;Municipio Chima-Municipio Sua√Çta-Mpio. Oiba Y Guapot√Å-M. El Guacamayo  Contrataci√Ìn
68;245;683061;Cl 7-Cl 1-Kr 1-Kr 8
68;245;683067;M. Sta. H. Del Op√Ìn Y Contrata.-Mpio. Aguada Y La Paz-Municipio Guadalupe-M. Sta. H. Del Op√Ìn Y La Paz
68;211;683071;Cl 13-Cl 2 Sur-Limite Urbano-Kr 9
68;211;683077;M. Santa Helena Del Op√Ìn-Municipio El Guacamayo-M. Chima Y Guadalupe-Municipio El Guacamayo
68;121;683501;Cl 9A-Cl 1-Limite Urbano-Kr 9C
68;121;683507;Municipio Barichara-Mpio. Socorro Y Pinchote-Mpio. Barichara Y San Gil-Mpio. Gal√Ån Y Palmar
68;549;683511;Cl 7-Cl 0-Kr 1-Limite Urbano
68;549;683517;Municipio San Gil-Municipio Paramo-Municipio San Gil-R√Ço (Permanente)
68;549;683518;Mpio. Cabrera Y San Gil-R√Ço (Permanente)-R√Ço (Permanente)-Municipio Socorro
68;533;683521;Cl 7B-Cl 1-Limite Urbano-Kr 9
68;533;683527;Municipio San Gil-Quebrada Guayana-Municipio Valle De San Jose-Mpio. Pinchote Y Socorro
68;533;683528;Quebrada Guayana-Municipio Charala-M. Ocamonte Y Valle De San Jose-Mpio. Confines Y Socorro
68;209;683531;Cl 15-Cl 3-Kr 4-Kr 7
68;209;683537;M. Socorro Y Pal. Del Socorro-M. Oiba Y Charala-Municipio Paramo-Municipio Guapot√Å
68;524;683541;Cl 10 A-Cl 3-Kr 1-Kr 9
68;524;683547;Municipio Socorro-Mpio. Confines Y Guapot√Å-Municipio Confines-Mpio. Chima Y Simacota
68;755;683551;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
68;755;683557;Mpio. Palmar Y Cabrera-Mpio. Confines Y Paramo-Mpio. Pinchote-V√Ça Confines-Socorro-R√Ço Su√Årez
68;755;683558;V√Ça Socorro-R√Ço Su√Årez Y M. Palmar-Mpio. Palmas Del Socorro-V√Ça Confines-Socorro-Municipio Simacota
68;745;683561;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
68;745;683567;M. Hato Y El Carmen De Chucuri-M. Chima Y Sta. Helena Del Op√Ìn-M. Socorro Y Palmas Del Socorro-Quebrada Aragua
68;745;683568;Mpio. El Carmen De Chucuri-M. Sta. Helena Del O. Y Velez-Quebrada Aragua-R√Ço (Permanente)
68;745;683569;V√Ça Pto. Boyaca-La Fortuna-Mpio. Velez Y R√Ço (Permanente)-M. San Vi. Del Chu. Y El Car. De Chu.-Mpio. Puerto Parra
68;344;683571;Cl 12-Cl 0-Kr 1-Kr 11
68;745;683577;Mpio. Barrancabermeja-V√Ça Pto. Boyaca-La Fortuna-Mpio. Barrancabermeja-Mpio. Puerto Parra
68;344;683578;Municipio Gal√Ån-Municipio Simacota-Mpio. Gal√Ån Y Palmar-Mpio. El Carmen De Chucur√Ç
68;522;683581;Cl 10-Cl 1-Kr 1-Kr 5B
68;522;683587;Municipio Gal√Ån-Mpio. Simacota Y Socorro-Mpio. Cabrera Y Socorro-Municipio Hato
68;418;684001;Cl 1-Cl 7A-Aramal-Kr 11
68;418;684007;V√Ça Piede.-Parq. Nal. Chi.-Zapa.-Mpio. Aratoca Y Jord√Ån-Municipio Piedecuesta-Q/Da. Los Santos Y R√Ço (Perma.)
68;418;684008;Quebrada Los Santos-Mpio. Villanueva Y Jord√Ån-Q/Da. Los Santos Y R√Ço (Permanen.)-Municipio Zapatoca
68;418;684009;Mpio. Gir√Ìn Y Piedecuesta-Q. Los Sant. - Parq. Nal. Chicamo.-V√Ça Parq. Nal. Chi.-Piedecuesta-Municipio Zapatoca
68;370;684011;Cl 1-Cl 4-Kr 1-Kr 9
68;370;684017;Municipio Los Santos-M. Villanue.- Curit√Ç Y Aratoca-Municipio Aratoca-Municipio Villanueva
68;872;684021;Cl 20-Dg 1-Kr 8-Tv 17B
68;872;684027;Mpio. Zapatoca Y Los Santos-V√Ça Aratoca-Villanueva-Barichara-Municipio Jord√Ån-Municipio Barichara
68;872;684028;V√Ça Aratoca-Villanueva-Barichara-Municipio San Gil-Municipio Curiti-Municipio Barichara
68;679;684031;Kr 2-Kr 30 S-Limite Urbano-Limite Urbano
68;679;684037;Municipio Curiti-Municipio Mogotes-Mpio. Curiti Y Mogotes-V√Ça Mogotes-San Gil
68;679;684038;V√Ça Pinchote-Curiti Y L√Çmite Urb--Mpio. Paramo Y Valle De San Jose-V√Ça Mogotes-San Gil-Municipio Pinchote
68;679;684039;Municipio Villanueva-V√Ça Pinchote-Curiti Y L√Çmite Urb.-Municipio Curiti-Mpio. Cabrera Y Barichara
68;079;684041;Kr 12C-Kr 1 S-Tv 4A-Limite Urbano
68;079;684047;M. Zapatoca Y Villanueva-Via San Gil - Barichara-Municipio Villanueva-M. Zapatoca Y Gal√Ån
68;079;684048;Via San Gil - Barichara-Municipio San Gil-Municipio Villanueva-M. Cabrera Y Gal√Ån
68;296;684051;Cl 10-Cl 2-Kr 2-Kr 11
68;296;684057;R√Ço (Permanente)-Mpio. Hato Y Palmar-Mpio. Barichara Y Cabrera-Mpio. El Carmen De Chucur√Ç
68;296;684058;M. Zapatoca Y San V. De Chuc.-R√Ço (Permanente)-Mpio. Zapatoca Y Barichara-M. San V. De Chu. Y El Car. De Chu.
68;895;684061;Cl 28-Cl 3-Kr 2-Kr 14
68;895;684067;Mpio. Betulia Y Gir√Ìn-V√Ça Zapatoca-Los Santos-Municipio Los Santos-L√Çm. Urb. Y R√Ço (Permanente)
68;895;684068;V√Ça Los Santos-Zapato. Y R√Ço (Per.)-Mpio. Gal√Ån Y Barichara-Mpio. Villanueva Y Los Santos-Mpio. San Vicente De Chucuri
68;895;684069;Municipio Betulia-L√Çm. Urb. Y R√Ço (Permanente)-Mpio. Betulia Y R√Ço (Permanente)-Mpio. San Vicente De Chucuri
68;324;684501;Cl 6-Cl 2-Kr 2-Limite Urbano
68;324;684507;Mpio. Bolivar Y Velez-Mpio. Puente Nacional-Municipio Velez-Mpio. Sucre Y Jesus Maria
68;077;684511;Limite Urbano-Limite Urbano-Limite Urbano-Kr 11
68;077;684517;Municipio Guepsa-Municipio Puente Nacional-M. Moniquira Y San Jose De Pare-Municipio Velez
68;572;684521;Aguavata-A Chinquinquira-Kr 2-Kr 11
68;572;684527;M. Guav.- Barbosa Y Moniquira-Municipio Saboy√Å-Mpio. Moniquira Y Santa Sofia-Mpio. Albania Y Jesus Maria
68;020;684531;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
68;020;684537;Mpio. Flori√Ån Y Jesus Maria-M. Tunungu√Å Y Saboy√Å-Municipio Puente Nacional-Municipio Flori√Ån
68;271;684541;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
68;271;684547;M. La Belleza Y Jesus Maria-M. Pauna- Tunungua Y Albania-Municipio Jesus Maria-Mpio. Otanche Y Pauna
68;368;684551;Cl 7-Cl 2-Kr 3-Limite Urbano
68;368;684557;Municipio Sucre-Municipio Flori√Ån Y Albania-M. Guavat√Å Y Puente Nacional-Municipio La Belleza
68;101;685001;Dg 11A-Cl 1-Tv 2-Limite Urbano
68;101;685007;Municipio Cimitarra-Mpio. Puerto Boyaca-Via Pto. Pinz√Ìn-San Fernando-Municipio Puerto Boyaca
68;101;685008;Municipio Cimitarra-Municipio Otanche-Mpio. Sucre Y La Belleza-Via Pto. Pinz√Ìn-San Fernando
68;101;685009;Municipio Land√Åzuri-Mpio. El Pe√Ë√Ìn Y Sucre-Municipio Velez-R√Ço Carare
68;250;685021;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
68;250;685027;Municipio Bolivar-Mpio. Sucre Y Bolivar-Municipio Bolivar-Municipio Sucre
68;773;685041;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
68;773;685047;Mpio. El Pe√Ë√Ìn Y Bol√Çvar-Q/Da. La Colorada Y R√Ço (Permanente)-Municipio Guavata-R√Ço Blanco
68;773;685048;Q/Da. La Colorada Y R√Ço (Perma.)-Mpio. Jesus Maria-Mpio. Jesus Maria-Municipio La Belleza
68;773;685049;Municipio Bol√Çvar-Municipio La Belleza-R√Ço Blanco-Municipio Bol√Çvar
68;377;685061;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
68;377;685067;Municipio Sucre-Mpio. Otanche Y Flori√Ån-Mpio. Sucre Y Jesus Maria-Municipio Bolivar
68;720;685501;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
68;720;685507;Municipio Simacota-M. El Guacamayo Y Contrataci√Ìn-Municipio Chima-Mpio. Velez Y La Paz
68;397;685511;Cl 7-Limite Urbano-Kr 1-Tv 5
68;397;685517;M. Velez Y Sta. H. De Op√Ìn-V√Ça Aguada-La Paz Y R√Ço (Per.)-M. Agua.- El Guaca. Y Sta. H. Op.-Municipio Velez
68;397;685518;V√Ça Agua.-La Paz Y R√Ço (Perma.)-Mpio. Chipat√Å Y San Benito-Municipio Aguada-Mpio. Velez Y Chipat√Å
68;013;685521;Cl 4-Cl 1-Kr 1-Kr 6
68;013;685527;Municipio El Guacamayo-Municipio San Benito-M. El Guacamayo Y Guadalupe-Municipio La Paz
68;673;685531;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
68;673;685537;Mpio. Aguada Y Guadalupe-M. G√Úepsa Y San Jose De Pare-Mpio. Suaita Y Santana-M. Aguada- La Paz Y Chipat√Å
68;327;685541;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
68;327;685547;M. Chipat√Å Y San Benito-Municipio Barbosa-Mpio. San Jose De Pare-Mpio. Velez Y Chipat√Å
68;179;685551;Limite Urbano-Cl 1-Kr 3-Kr 7A
68;179;685557;Mpio. Velez Y La Paz-Municipio Velez-M. La Paz- San Benito Y Guep.-Municipio Velez
68;861;685561;Cl 13B-Cl 2 Sur-Limite  Urbano-Kr 9
68;861;685567;Municipio Chipata-Mpio. Puente Nacional-Mpio. G√Úepsa Y Barbosa-Mpio. Bol√Çvar Y Guavata
68;861;685568;R√Ço (Permanente)-Municipio Chipata-Municipio La Paz-Mpio. Land√Åzuri Y Bol√Çvar
68;861;685569;M. Pto. Parra Y Simacota-Municipio La Paz-Mpio. Sta. Helena Del Op√Ìn-Municipio Landazuri
68;573;686001;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
68;573;686007;M. Yondo Y B/Bermeja.-Municipio Cimitarra-M. Simacota Y Q/Da. La Eme-Municipio Cimitarra
68;573;686008;Municipio Simacota-Mpio. Simitarra- Land√Åzu. Y Velez-Municipio Simacota-Quebrada La Eme
68;385;686021;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
68;385;686027;Municipio Puerto Parra-R√Ço Guayabito Y (Permanente)-M. Velez Y R√Ço (Permanente)-Municipio Cimitarra
68;385;686028;Municipio Velez-Municipio Bolivar-Municipio Velez-R√Ço (Perma.) Y Cerro El Pichudo
68;385;686029;M. Cimitarra Y R√Ço Guayavito-Municipio Bolivar-Cerro El Pichudo-Municipio Bolivar
68;190;686041;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
68;190;686047;Mpio. Puerto  Parra-Municipio Land√Åzuri-M. Pto. Parra Y Land√Åzuri-Q/Da. La Perdida Y R√Ço Guayabito
68;190;686048;R√Ço Carare-M. Land√Åzuri Y Bolivar-Q. La Perdida Y R√Ço Guayabito-R√Ço Carare
68;190;686049;Via Pto. Boyaca-San Alberto-Municipio Bolivar-R√Ço Carare-R√Ço San Juan
68;190;686057;Via Pto. Berrio-Pto.Araujo-Municipio Bolivar-R√Ço San Juan-Municipio Puerto Berrio
68;190;686058;Municipio Yond√Ì-Via Pto. Berrio-Pto. Araujo-M. Pto. Parra Y R√Ço Carare-Municipio Puerto Berrio
68;092;686501;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
68;092;686507;Municipio Gir√Ìn-Municipio Zapatoca-Mpio. Zapatoca Y Gir√Ìn-R√Ço Chucuri Y M. Zapatoca
68;092;686508;Municipio Gir√Ìn-Municipio Zapatoca-R√Ço Chucuri-Municipio San Vicente De Chucuri
68;689;686531;Kr 31-Limite Urbano-Cl 1-Limite Urbano
68;689;686537;Municipio Zapatoca-Mpio. El Carmen De Chucuri-Mpio. Gal√Ån Y Zapatoca-R√Ço Chucuri
68;689;686538;Mpio. Betulia Y Zapatoca-Mpio. El Carmen De Chucuri-R√Ço Chucuri-R√Ço Opon.- Q. La Lla. Y C/Lla. La Au.
68;689;686539;Ca√Ëo Arenoso-Mpio. El Carmen De Chucuri-R√Ço Oponcito-Municipio Simacota
68;689;686547;Mpio. Gir√Ìn Y B/Meja.-Ca√Ëo Arenoso-Cuchilla La Aurora-Mpio. Barrancabermeja
68;235;686561;Cl 9-Cl 2-Kr 2-Limite Urbano
68;235;686567;Mpio. San Vicente De Chucur√Ç-Municipio Hato-Municipio Gal√Ån-R√Ço Oponcito Y Cascajales
68;235;686568;Via El C. De Chu.-Angos. De A.-Municipio Simacota-R√Ço Cascajales-R√Ço Sucio
68;235;686569;Mpio. San V. De Chucur√Ç-Municipio Simacota-R√Ço Fuego Y R√Ço Sucio-Municipio Simacota
68;235;686577;Mpio. San V. De Chucur√Ç-Via El C. De Chu.-Angos. De A.-R√Ço Oponcito-R√Ço Fuego - Hacia  R√Ço Sucio
68;655;687001;Cl 1-Limite Urbano-Kr 6-Kr 26A
68;655;687007;Municipio Rionegro-Quebrada La G√Ìmez-Municipio Rionegro-Municipio Puerto Wilches
68;655;687008;Quebrada La G√Ìmez-Mpio. Gir√Ìn Y Lebrija-Municipio Lebrija-Municipio Puerto Wilches
68;081;687031;Limite Urbano-Cl  52-Kr 34-Rio Magdalena
68;081;687032;Limite Urbano-Cl  52-Limite Urbano-Kr  34
68;081;687033;Cl  52-Limite Urbano-Limite Urbano-Rio Magdalena
68;081;687037;Municipio Puerto Wilches-Limite Urbano- Rio-Municipio Puerto Wilches-Rio Magdalena
68;081;687038;Rio Permanente-M. San Vicente De Chucuri-M. Sabana De Torres-Quebrada Vizca√Çna
68;081;687039;Quebrada Vizcaina-Municipio Simacota-M. San Vicente De Chucuri-R√Ço Op√Ìn
68;081;687047;R√Ço Op√Ìn-M. Puerto Parra-Municipio Simacota-R√Ço Magdalena
68;575;687061;Cl 10A-Cl 15 S-Kr 16-Kr 2 Bis
68;575;687067;R√Ço (Permanente)-Municipio Barrancabermeja-M. Saba. De  To. Y  R√Ço (Permanen.)-M. San Pa.- Cantaga. Y Yondo
68;575;687068;Municipio Morales-R√Ço (Permanente)-M. Aguachi.- San M.- Rione. Y Sa. To.-Mpio. Simit√Ç Y San Pablo
68;575;687069;Municipio Sabana De Torres-Municipio Barrancabermeja-Municipio Sabana De Torres-R√Ço (Permanente)
68;255;687501;Cl 18-Cl 1-Kr 2-Kr 9A
68;255;687507;Municipio Cachira-Via El Play√Ìn-El Pino-R√Ço (Permanente)-Via B/Manga-La Esperanza
68;255;687508;Municipio Cachira-Mpio. Rionegro Y Matanza-Municipio Surat√Å-Via El Play√Ìn-El Pino Y R√Ço (Perm.)
68;255;687509;Municipio Cachira-Municipio Rionegro-Via B/Manga-La Esperanza-Municipio Rionegro
68;615;687511;Cl 19A-Limite Urbano-Limite Urbano-Limite Urbano
68;615;687517;Municipio El Play√Ìn-Municipio Bucaramanga-Municipio Matanza-V√Ça El Play√Ìn-B/Manga.
68;615;687518;M. Pto. Wilches Y San Mart√Çn-M. Sabana De T. Y R√Ço C√Åchira-M. La Esperanza Y San Alberto-M. Pto. Wilches Y Sabana De T.
68;615;687519;M. La Espe.- Cachi. Y R√Ço C√Åchi.-M. Lebrija Y R√Ço C√Åchi. Del Sur-Municipio El Play√Ìn-Municipio Sabana De Torres
68;615;687527;M. El Play√Ìn Y R√Ço C√Åchi. Del Sur-Municipio Lebrija-V√Ça El Play√Ìn-B/Manga.-Municipio Lebrija
68;307;687541;Limite Urbano-Cl  27-Limite Urbano-Limite Urbano
68;307;687542;Cl  27-Limite Urbano-Limite Urbano-Limite Urbano
68;307;687547;Municipio Bucaramanga-V√Ça Piedecuesta-Gir√Ìn-M. F/Blanca Y Piedecuesta-R√Ço (Permanente)
68;307;687548;V√Ça Piede.-Gir√Ìn Y R√Ço (Perma.)-Mpio. Los Santos Y Zapatoca-Municipio Piedecuesta-M. Betulia Y R√Ço (Permanente)
68;307;687549;Municipio Lebrija-Municipio Betulia-R√Ço (Permanente)-R√Ço (Permanente)
68;307;687557;M. Lebrija Y Sabana De Torres-Municipio Betulia-R√Ço (Permanente)-Municipio Barrancabermeja
68;307;687558;Mpio. Lebrija Y Rionegro-R√Ço (Permanente)-M. Bucara.- Lim. U. Y R√Ço (Perma.)-R√Ço (Permanente)
68;406;687571;Dg 20-Cl 4-Kr 3-Kr 18
68;406;687577;Municipio Rionegro-V√Ça Gir√Ìn - Portugal-Municipio Gir√Ìn-V√Ça Portugal -El Conchal
68;406;687578;V√Ça Gir√Ìn - Portugal-Municipio Gir√Ìn-Municipio Gir√Ìn-V√Ça Lebrija-Barrancabermeja
68;406;687579;V√Ça Lebrija-Uribe Uribe-Municipio Gir√Ìn-V√Ça Marta - Uribe Uribe-Mpio. Saban De Torres
68;406;687587;Municipio Rionegro-V√Ça Uribe U. - Lebrija-M. Rioneg. Y V√Ça El Conchal-Portug.-Mpio. Sabana De Torres
70;001;700001;Limite Urbano-Kr 19-Limite Urbano-Kr 17
